radius_mean,texture_mean,smoothness_mean,concavity_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,compactness_worst,concave points_worst,symmetry_worst,fractal_dimension_worst,diagnosis
16.311431441042394,15.73565223651147,0.10091640616062551,0.14638803847463555,0.21009556331813806,0.06340339622322452,0.5168358095089672,0.8055089559766513,0.006394256626921481,0.033854621786824204,0.03719310211259208,0.016968222447727624,0.016802286864114,0.004217061369032678,0.4343876367287003,0.21252653062640744,0.3284458305199448,0.09495692335646982,0
17.55916037932138,10.63714143368566,0.11964313408338101,0.28359867223566865,0.23418575698943025,0.0773442554316828,0.9802059334784753,0.8632377919732731,0.006227685905769688,0.04464134885291354,0.0519078719599758,0.015415319451694894,0.027967759760309057,0.005848158011116915,0.6132691638598656,0.25131682346635503,0.4365145108837989,0.11585176711061372,0
16.31418290027737,21.553291629334254,0.09955058684257992,0.11240789389389627,0.20898201971151273,0.058285293421289956,0.44072306220318896,1.1732080078176268,0.005115983495429926,0.020974104249167624,0.026113688979472423,0.00995379880319685,0.01868354063703145,0.002450623115312056,0.32623494176143963,0.1445182125929247,0.3847646467385526,0.07888554242898715,0
19.264831685013412,24.758520510463775,0.09385436777792253,0.18104463957914857,0.2032172843595246,0.0578289420200843,0.5322663930808742,0.8338375118911434,0.004241155306883858,0.02267116834886923,0.04042271572518201,0.011500797733154473,0.018412661942660044,0.0033010701553162136,0.3414265913875045,0.18847762370870075,0.37490059390341157,0.09026316263940211,0
14.91017160360532,17.121930540559866,0.11645107252253326,0.1614176098194956,0.20565709909866967,0.06490815935123283,0.8631649021808296,1.2015291721729646,0.008498967310875547,0.030234670063259958,0.04801649230707199,0.020392819189517707,0.03392649230707198,0.0033833613900686827,0.33170320756259475,0.18462277837760538,0.34991331972936257,0.08890985907131993,0
18.745640977039322,21.466538534441014,0.09139902291280165,0.10670793410479468,0.19331321718976976,0.06055900586956247,0.638675553865377,1.505032001465306,0.007430239348374477,0.03708598181788513,0.03833386858389509,0.017473989015869933,0.0211654156399557,0.0042744868392752605,0.4632736791888601,0.19970744176228347,0.3635610490351294,0.09697964400340219,0
18.081682213488833,19.996831778651117,0.08867716095038836,0.09038667210150284,0.19819548616041374,0.05339720490238309,0.5049940600617011,1.0205149343137427,0.004151292806372537,0.01079140196137572,0.022747591936697106,0.010094321755028715,0.0341406110611069,0.002023586577121355,0.1805104537778851,0.1512888711587192,0.40835668455460483,0.07101689186147647,0
19.203622944688355,26.548445610822856,0.09883138792672774,0.18163049327479505,0.18825679610024607,0.062362594612020227,0.6042552503775016,0.8444332857912533,0.0064493478225071165,0.02793621263037996,0.03793283037800166,0.011626467098267097,0.014778298002394746,0.0036244575009978116,0.49311770449844083,0.18374982164737563,0.34221809009179865,0.10318824058903767,0
20.071917742192763,23.850565778535355,0.10786110729510383,0.22768677560479803,0.22418981277307803,0.07430503135190099,1.057646880288371,1.7445461640733726,0.008033341527765147,0.04693214867312012,0.07551146158475036,0.01926120273632857,0.0272158660609568,0.0058761379881151835,0.33799147897790416,0.19135919847060895,0.32841988921450627,0.09420387553286338,0
15.274810173104848,22.4991093633244,0.09149232092322586,0.09116304825617147,0.16813919536429248,0.059513948203418605,0.31205386820537645,0.838691093633244,0.00804624656058128,0.019454873510009463,0.03498719210559244,0.014665718279502091,0.01985884437749153,0.001961139328899212,0.20181532948655892,0.14950379653790305,0.2597954034816752,0.07196419885575679,0
15.27403948970186,22.397085561020695,0.090569668860539,0.05370960098575705,0.17233243519828134,0.06296038872118206,0.20888027573519197,0.5068024479658938,0.0033358628153495797,0.013829134096732153,0.017683375152167665,0.006115395108821805,0.011694502261502399,0.0025436742069886624,0.32578724789428315,0.1236066639614637,0.315844302694961,0.0970911661635462,0
14.193899552762401,16.844045659684927,0.10709607318571154,0.12214824722558468,0.21228602744464184,0.06867072144743727,0.3126000929063733,1.112971504572213,0.006298858457011349,0.03148730585478117,0.036121269322963986,0.013807826468781842,0.018275899512070006,0.004336518715180808,0.4406365297825608,0.17773114189904712,0.361512328725316,0.10609835616995786,0
17.777676858749334,15.525926134633892,0.10194426078282741,0.12888477752477326,0.19176886305489066,0.0637571390413469,0.7648406445466083,0.7048164467087104,0.0066277428630983565,0.04247044303438819,0.039482578131154536,0.016637846476344243,0.022131516415147018,0.0051749703253704095,0.40329668653971307,0.1735498439066813,0.3186496821782475,0.09286638646888848,0
13.462677187156904,22.320705449115007,0.11829997800324925,0.20294933744454896,0.217190097316289,0.0757470467922873,0.24659562872578025,1.1078453291167165,0.006173395447445917,0.05044679826766995,0.04787650904906371,0.014807893551192818,0.020276476053937578,0.006502246165766567,0.6873961346510474,0.21538030461633176,0.388236498581274,0.12995357673826421,0
20.54264107616078,21.291147637746356,0.11011020341053346,0.22594172571495424,0.1984583136352308,0.0630686719151988,0.5865733989537911,1.1794389107961227,0.006442276443783528,0.027228031496715245,0.03896812073648804,0.014581620735107435,0.014297583330342032,0.003654635564373673,0.37665449473444046,0.22213572177441335,0.3063083070308466,0.09234089697937883,0
14.864255329053126,23.13765940609684,0.1038755306942021,0.18072130224759891,0.17693405008037652,0.06696042609150167,0.2767702061796706,0.9529127443415504,0.007962276319417757,0.05238064099924039,0.05803660162529415,0.019203405124411894,0.02433723145260729,0.004468596109155074,0.4907787838693403,0.18065746532934748,0.29857446476720245,0.0900408581180897,0
19.26064302447091,21.82141107314353,0.0998376014142749,0.17318290390496213,0.20142202097691353,0.05918339370692594,0.7184181926644959,2.1118685902770125,0.006373937726518053,0.03719089560908077,0.04820921404786504,0.01819653482924203,0.030864917123239043,0.0038863151267141804,0.3460438121950751,0.19882694585878918,0.353884588302419,0.08111099258499442,0
14.901820206438767,16.71242694191836,0.11742331015864595,0.17435993699568572,0.21740414883372067,0.06826549179847333,0.44304751115034957,0.9566853438420184,0.007208802118619331,0.027061909289744536,0.03150443215771666,0.013315291038035222,0.016219406627016274,0.004221718457670118,0.44816263661068706,0.20412837371125134,0.35618773166544954,0.10739096578028548,0
15.053450810632345,19.332261608058225,0.09620470249300549,0.10769101235613124,0.16624538325909458,0.060423349123335336,0.41733336054169345,1.1173890636284185,0.006435158409781922,0.02349494016843952,0.03622654020145568,0.012558751621611988,0.012713980478791404,0.002339836075948586,0.2826360394918939,0.1463355657918337,0.2472484746905449,0.07395703760940173,0
13.814719487867825,24.502321194975075,0.11566390229210484,0.13445656511935197,0.2258253232952243,0.07202651525844991,0.4746322974968645,1.5220154195835343,0.009584246713336549,0.037964559393857525,0.0345515454972584,0.01600311849908265,0.024096342083043898,0.006878325827174787,0.3915131066460042,0.15125260352926517,0.3625854704132497,0.1171853090341936,0
16.1242319585474,33.398071791295834,0.1030168684290256,0.16609738582800687,0.1992506052870768,0.06451377967855532,0.31577788824640585,1.2843879935543845,0.005373820249989549,0.025690731030880428,0.028555744523317085,0.010303192474196636,0.010448086099045097,0.003195140537430554,0.534606542920274,0.1956210942031265,0.33933021662801566,0.11375648670344003,0
15.845937364559461,15.17655319666569,0.09821512471464969,0.14368792474486822,0.19791337501312442,0.06257695859456826,0.3642292319192795,0.737463217178637,0.006092419570534076,0.038006557530762944,0.04443514575924801,0.016705386520352864,0.020552001610817234,0.0034605822245156615,0.48717339853771535,0.20909040663789885,0.34586162655159547,0.09343274617872643,0
14.45557528961829,21.60163846961371,0.10269659038352467,0.13850332748470873,0.21136246402724626,0.06622741383045497,0.2663769041727995,0.9966981958535308,0.004989665566679751,0.030323773253851438,0.034856131271350545,0.012799844858093743,0.016704235871487918,0.0038282608634203383,0.5736207792521177,0.2228186100549504,0.4010248999736695,0.11765913654253753,0
14.22692208174542,21.681964171765596,0.09911337142652255,0.13026574149249043,0.1898291171439212,0.06181669110380692,0.29871422348284754,1.0342998050650736,0.006003090864316957,0.029964530541123257,0.04715551267077021,0.01173265486183453,0.020048366079741062,0.004081404271062717,0.4214238291574913,0.14516583205365727,0.35741189301656306,0.10198549533349584,0
18.584288293144308,17.298145192601627,0.10352947547768292,0.14721423413711382,0.1906321360478455,0.06428555683047968,0.7482063570295732,1.3422854419138208,0.00804499353836748,0.02596688998414025,0.038287817387839436,0.015885298365178862,0.0185438464391626,0.004875073642330285,0.2646399659240244,0.16691010072034554,0.2722980615102439,0.0889646398870752,0
18.00277685337929,16.162973391928766,0.1071279121693523,0.17122819944047113,0.2198081488130979,0.0671140124010915,0.9839938393285654,0.5725807130627607,0.007944618527526641,0.05733137121861264,0.04609946556295849,0.020869691966428267,0.025763141203366362,0.007074238491408876,0.5546559338400113,0.21252483183363496,0.3767346473830246,0.11054572151819617,0
24.820149704896508,24.760348427563606,0.10644029834915912,0.3097920670028246,0.18215174213781804,0.0648363217745494,0.9234188760017894,1.3455100952284396,0.007727801489459683,0.04822682574049595,0.05227731910010351,0.018595375057716697,0.011618058609197925,0.0052441201351390715,0.5281443682595519,0.2685079807257008,0.2410651678499784,0.09861821626884867,0
18.47240390091686,21.913633065013546,0.09475413312669313,0.11797030278495566,0.17071983219733303,0.057515231888414294,0.6094150018503878,1.2461417399145729,0.0061265223962179835,0.015834291887685207,0.030043189720567035,0.00970458556007511,0.015459510154511446,0.002344873003021486,0.2346934687268193,0.1398921306490939,0.31028237894769733,0.07652627962825596,0
16.126494457463263,20.197764616457036,0.09728315398745267,0.12955062716132887,0.17167671375178079,0.059833509343112684,0.3327500880472791,1.2251977069737856,0.00574891501234735,0.03290514936335831,0.03871541527831531,0.014460122562849018,0.016227588838915005,0.003638775080757717,0.41755181478405956,0.18182213973511197,0.3222069240515225,0.09129325102930758,0
19.079836012192033,22.23103944615501,0.08667871328707621,0.11008076698984628,0.18124402481275168,0.056643435347453995,0.48614844751791525,1.1846462010444905,0.006018468076398356,0.037466161794482575,0.030011173104195724,0.013663599335261966,0.01598959714193657,0.003653028924933536,0.5411909935211301,0.17910628191578268,0.33117309709138343,0.09379552263627734,0
19.785805744821214,25.11748344689273,0.10153565116901966,0.2526335564454415,0.21906964822931796,0.06097858738804592,0.49471490140255975,1.2026909445573293,0.0051770097515635195,0.03152785905132605,0.04758187633935875,0.010525629018076256,0.015793211903813165,0.0031942837020583212,0.3818721907797866,0.17264216406122185,0.32837770687953577,0.08415214191027845,0
